transaction_id,user_id,amount,merchant,location,timestamp,card_last4
TXN020499,USER02237,130.92,Best Buy,"San Diego, CA",2024-06-04T11:22:00,1493
TXN020500,USER02176,371.44,Walmart,"Phoenix, AZ",2024-02-03T05:38:00,0508
TXN020501,USER02393,401.78,Home Depot,"Chicago, IL",2024-06-23T03:12:00,9616
TXN020502,USER02465,121.44,Home Depot,"Philadelphia, PA",2024-01-02T13:10:00,7756
TXN020503,USER00547,17687.91,Casino Vegas,"Shanghai, China",2024-02-19T18:02:00,7616
TXN020504,USER03956,1642.63,Apple Store,"Phoenix, AZ",2024-02-06T19:40:00,4159
TXN020505,USER00354,262.4,Target,"New York, NY",2024-01-27T15:07:00,8042
TXN020506,USER01283,200.72,Apple Store,"Philadelphia, PA",2024-10-12T14:58:00,6079
TXN020507,USER03632,47540.84,Crypto Exchange,"Shanghai, China",2024-05-19T07:48:00,4655
TXN020508,USER04252,265.43,Walmart,"Philadelphia, PA",2024-03-28T02:51:00,4210
TXN020509,USER00224,295.81,Walmart,"Los Angeles, CA",2024-04-24T05:12:00,9985
TXN020510,USER00169,199.08,Shell Gas,"Dallas, TX",2024-04-12T17:20:00,5696
TXN020511,USER03393,115.01,Costco,"New York, NY",2024-08-17T07:00:00,1113
TXN020512,USER00229,273.08,McDonald's,"Chicago, IL",2024-08-01T08:26:00,4294
TXN020513,USER01472,123.75,Target,"Philadelphia, PA",2024-06-14T12:54:00,2618
TXN020514,USER04235,451.01,Costco,"Chicago, IL",2024-09-14T04:38:00,3270
TXN020515,USER03395,24.6,Home Depot,"Chicago, IL",2024-01-14T14:50:00,2709
TXN020516,USER04918,40.87,Amazon,"Houston, TX",2024-06-05T15:32:00,1124
TXN020517,USER04983,468.54,Costco,"Chicago, IL",2024-05-04T22:57:00,5919
TXN020518,USER01305,230.07,Home Depot,"Houston, TX",2024-06-25T07:15:00,1755
TXN020519,USER03753,200.43,Target,"New York, NY",2024-08-15T21:38:00,5906
TXN020520,USER00265,370.23,McDonald's,"Houston, TX",2024-07-30T05:36:00,7242
TXN020521,USER03432,8353.91,International Wire Transfer,"Mumbai, India",2024-08-22T03:32:00,0167
TXN020522,USER01632,257.34,Shell Gas,"Chicago, IL",2024-07-05T13:12:00,5194
TXN020523,USER03373,472.16,Amazon,"San Antonio, TX",2024-08-21T07:22:00,9471
TXN020524,USER00964,183.01,Costco,"Dallas, TX",2024-03-24T12:48:00,8275
TXN020525,USER00609,320.41,Target,"Houston, TX",2024-10-26T21:31:00,1949
TXN020526,USER04558,367.9,Apple Store,"New York, NY",2024-03-03T12:19:00,5863
TXN020527,USER00653,240.94,Apple Store,"Phoenix, AZ",2024-01-30T03:28:00,9106
TXN020528,USER04750,294.79,Starbucks,"Chicago, IL",2024-05-15T23:37:00,3565
TXN020529,USER03816,336.06,Best Buy,"New York, NY",2024-02-10T17:13:00,0413
TXN020530,USER03742,259.04,Best Buy,"San Jose, CA",2024-02-15T19:36:00,6767
TXN020531,USER00555,354.8,Walmart,"Dallas, TX",2024-04-06T23:59:00,5103
TXN020532,USER02022,293.97,Home Depot,"San Jose, CA",2024-03-16T00:28:00,0799
TXN020533,USER01602,160.96,Starbucks,"San Diego, CA",2024-01-18T09:08:00,4688
TXN020534,USER01185,15.97,Costco,"Houston, TX",2024-03-23T21:14:00,6168
TXN020535,USER03151,26677.04,High End Electronics,"Mumbai, India",2024-07-04T02:55:00,7991
TXN020536,USER02023,52.49,Costco,"Phoenix, AZ",2024-05-04T00:59:00,7992
TXN020537,USER04787,16.33,Walmart,"Chicago, IL",2024-05-15T16:54:00,1874
TXN020538,USER04161,316.06,Shell Gas,"Chicago, IL",2024-07-27T09:22:00,8816
TXN020539,USER01208,169.06,Shell Gas,"Chicago, IL",2024-10-20T08:19:00,3785
TXN020540,USER01732,100.27,Amazon,"San Antonio, TX",2024-02-02T22:35:00,9462
TXN020541,USER00773,424.99,Starbucks,"San Jose, CA",2024-06-29T06:58:00,6052
TXN020542,USER04218,227.19,McDonald's,"Chicago, IL",2024-01-08T11:44:00,7684
TXN020543,USER02382,429.0,Target,"New York, NY",2024-07-02T06:18:00,1378
TXN020544,USER00829,30730.7,International Wire Transfer,"Dubai, UAE",2024-10-02T16:39:00,1310
TXN020545,USER03186,364.0,Amazon,"San Diego, CA",2024-03-26T15:41:00,7638
TXN020546,USER03431,498.09,Costco,"San Jose, CA",2024-01-29T11:05:00,3226
TXN020547,USER02852,383.43,Target,"Philadelphia, PA",2024-02-18T01:27:00,6335
TXN020548,USER02549,304.83,Amazon,"Houston, TX",2024-05-28T09:47:00,0402
TXN020549,USER00997,340.99,Home Depot,"Philadelphia, PA",2024-02-16T19:50:00,9658
TXN020550,USER03560,92.34,Home Depot,"Philadelphia, PA",2024-04-28T15:42:00,5613
TXN020551,USER02319,137.49,Best Buy,"New York, NY",2024-09-28T11:43:00,3628
TXN020552,USER01454,413.74,McDonald's,"New York, NY",2024-06-30T17:33:00,9492
TXN020553,USER03383,440.12,Target,"San Jose, CA",2024-01-08T05:12:00,0544
TXN020554,USER00720,407.12,Apple Store,"Houston, TX",2024-05-04T04:09:00,2901
TXN020555,USER00011,2136.55,Apple Store,"Phoenix, AZ",2024-05-16T13:53:00,8270
TXN020556,USER03381,17.13,Apple Store,"San Jose, CA",2024-03-29T05:57:00,8274
TXN020557,USER03275,88.98,Costco,"San Jose, CA",2024-01-27T23:51:00,0422
TXN020558,USER04029,338.39,Costco,"San Diego, CA",2024-05-21T15:45:00,0689
TXN020559,USER03262,367.84,Amazon,"Chicago, IL",2024-08-30T00:33:00,7876
TXN020560,USER02973,108.81,McDonald's,"Phoenix, AZ",2024-04-14T05:04:00,8967
TXN020561,USER00156,369.12,Best Buy,"New York, NY",2024-07-26T19:27:00,9520
TXN020562,USER03560,471.98,Starbucks,"New York, NY",2024-01-13T09:56:00,2436
TXN020563,USER02608,158.44,Costco,"Phoenix, AZ",2024-06-11T01:38:00,7562
TXN020564,USER02102,161.07,Home Depot,"Houston, TX",2024-10-27T02:08:00,6038
TXN020565,USER03567,78.75,Amazon,"San Diego, CA",2024-03-01T21:15:00,4344
TXN020566,USER02530,494.8,Home Depot,"Dallas, TX",2024-04-30T12:39:00,8284
TXN020567,USER03256,301.94,Amazon,"San Diego, CA",2024-09-14T21:13:00,5539
TXN020568,USER03291,400.52,Walmart,"Dallas, TX",2024-04-20T19:30:00,3086
TXN020569,USER01866,216.31,Shell Gas,"San Diego, CA",2024-06-22T19:39:00,3871
TXN020570,USER02886,442.02,Shell Gas,"Chicago, IL",2024-08-30T03:46:00,3142
TXN020571,USER00389,214.62,Home Depot,"New York, NY",2024-09-16T17:04:00,2383
TXN020572,USER02807,37.71,Amazon,"New York, NY",2024-10-12T21:46:00,8810
TXN020573,USER02769,408.72,Apple Store,"San Antonio, TX",2024-09-16T10:42:00,1293
TXN020574,USER01165,46.41,Best Buy,"Houston, TX",2024-07-26T09:43:00,6927
TXN020575,USER02643,407.82,Walmart,"Dallas, TX",2024-10-19T12:43:00,8252
TXN020576,USER02660,462.4,Home Depot,"Dallas, TX",2024-04-28T01:29:00,6490
TXN020577,USER01525,227.56,Home Depot,"Houston, TX",2024-06-26T23:15:00,9465
TXN020578,USER01917,165.75,Costco,"Phoenix, AZ",2024-03-16T02:20:00,0811
TXN020579,USER04875,60.93,Best Buy,"New York, NY",2024-03-08T12:56:00,4605
TXN020580,USER04158,117.2,McDonald's,"Dallas, TX",2024-01-27T07:25:00,2325
TXN020581,USER01936,77.1,Best Buy,"Los Angeles, CA",2024-05-03T01:39:00,4668
TXN020582,USER02317,404.78,Starbucks,"Chicago, IL",2024-06-18T12:21:00,0565
TXN020583,USER03840,315.58,McDonald's,"San Jose, CA",2024-05-09T10:40:00,3633
TXN020584,USER04268,409.7,Best Buy,"Chicago, IL",2024-05-06T04:48:00,8644
TXN020585,USER00436,433.13,Target,"Houston, TX",2024-10-16T22:26:00,2706
TXN020586,USER01743,13059.46,Luxury Jewelry Co,"Shanghai, China",2024-02-22T02:59:00,4053
TXN020587,USER01482,40.47,Best Buy,"Philadelphia, PA",2024-06-17T05:15:00,8373
TXN020588,USER03210,338.93,Target,"San Jose, CA",2024-10-26T03:17:00,2130
TXN020589,USER01988,320.32,Shell Gas,"San Diego, CA",2024-02-02T23:45:00,7023
TXN020590,USER01751,357.7,Starbucks,"Philadelphia, PA",2024-04-09T21:22:00,4964
TXN020591,USER03348,245.44,Best Buy,"Los Angeles, CA",2024-03-24T21:35:00,8863
TXN020592,USER00812,82.01,Walmart,"Chicago, IL",2024-03-14T19:55:00,7411
TXN020593,USER04791,71.13,McDonald's,"Los Angeles, CA",2024-03-25T01:42:00,9947
TXN020594,USER03301,433.12,McDonald's,"Houston, TX",2024-05-14T03:04:00,5710
TXN020595,USER02300,219.2,Costco,"Dallas, TX",2024-10-24T03:05:00,5809
TXN020596,USER02805,174.13,Walmart,"San Jose, CA",2024-06-22T23:30:00,3873
TXN020597,USER00474,262.75,Costco,"San Jose, CA",2024-10-27T15:40:00,8189
TXN020598,USER04661,380.84,McDonald's,"Dallas, TX",2024-09-19T17:48:00,9983
TXN020599,USER03690,111.89,Target,"Phoenix, AZ",2024-06-22T21:45:00,0137
TXN020600,USER04325,180.12,Amazon,"Philadelphia, PA",2024-07-14T03:50:00,5149
TXN020601,USER01381,119.58,Costco,"Philadelphia, PA",2024-03-29T15:49:00,7633
TXN020602,USER04298,38.14,Costco,"San Antonio, TX",2024-07-28T17:34:00,4203
TXN020603,USER04237,10.21,Best Buy,"San Antonio, TX",2024-02-12T01:06:00,1783
TXN020604,USER01618,63.31,Best Buy,"Philadelphia, PA",2024-02-27T16:33:00,0338
TXN020605,USER02048,114.27,Best Buy,"Philadelphia, PA",2024-09-30T18:23:00,4213
TXN020606,USER01405,336.55,Best Buy,"Dallas, TX",2024-06-12T08:59:00,1213
TXN020607,USER04588,308.91,Apple Store,"San Antonio, TX",2024-09-29T03:07:00,4185
TXN020608,USER03128,5.75,Amazon,"Dallas, TX",2024-07-13T05:14:00,0000
TXN020609,USER03323,122.56,Amazon,"Los Angeles, CA",2024-04-29T08:05:00,7234
TXN020610,USER00922,435.96,Starbucks,"Dallas, TX",2024-06-12T22:45:00,3432
TXN020611,USER00909,35091.5,Crypto Exchange,"Dubai, UAE",2024-07-18T06:09:00,3101
TXN020612,USER04514,469.16,Amazon,"Houston, TX",2024-05-08T11:09:00,3200
TXN020613,USER00772,35735.46,Luxury Jewelry Co,Unknown Location,2024-08-05T02:14:00,2406
TXN020614,USER01986,445.22,Walmart,"San Diego, CA",2024-03-30T02:38:00,6398
TXN020615,USER02269,491.32,Home Depot,"Phoenix, AZ",2024-03-16T15:55:00,4679
TXN020616,USER00002,297.38,McDonald's,"Phoenix, AZ",2024-04-28T20:06:00,3327
TXN020617,USER03127,271.09,Shell Gas,"Phoenix, AZ",2024-06-25T17:29:00,0892
TXN020618,USER00561,336.01,Shell Gas,"San Jose, CA",2024-07-15T16:22:00,5186
TXN020619,USER01797,229.65,Amazon,"San Diego, CA",2024-05-19T04:06:00,7509
TXN020620,USER03187,147.46,McDonald's,"Phoenix, AZ",2024-05-07T19:57:00,7898
TXN020621,USER00699,251.66,Starbucks,"Houston, TX",2024-06-06T23:17:00,0645
TXN020622,USER03319,78.06,Costco,"Philadelphia, PA",2024-08-17T07:51:00,0771
TXN020623,USER02082,479.56,Apple Store,"San Antonio, TX",2024-02-25T21:02:00,0129
TXN020624,USER00278,224.95,Target,"Houston, TX",2024-08-30T14:04:00,6703
TXN020625,USER01530,87.22,Apple Store,"Phoenix, AZ",2024-04-11T02:40:00,2102
TXN020626,USER01971,249.96,Amazon,"Los Angeles, CA",2024-03-16T14:20:00,3316
TXN020627,USER02873,425.08,Best Buy,"Los Angeles, CA",2024-08-29T07:54:00,3980
TXN020628,USER00965,195.23,Amazon,"San Antonio, TX",2024-10-18T11:57:00,2659
TXN020629,USER01136,96.87,Starbucks,"Chicago, IL",2024-10-03T16:38:00,5792
TXN020630,USER03563,22.14,Costco,"Los Angeles, CA",2024-08-08T07:43:00,6029
TXN020631,USER02720,232.12,Shell Gas,"Houston, TX",2024-05-15T00:39:00,3515
TXN020632,USER01252,6347.76,Crypto Exchange,"Shanghai, China",2024-04-12T00:48:00,4763
TXN020633,USER01372,87.42,Walmart,"San Antonio, TX",2024-09-27T12:19:00,9456
TXN020634,USER02807,381.3,Target,"Houston, TX",2024-02-29T02:11:00,9000
TXN020635,USER02611,206.95,Shell Gas,"Los Angeles, CA",2024-05-26T07:52:00,2508
TXN020636,USER01271,473.44,Starbucks,"Phoenix, AZ",2024-08-19T15:30:00,5791
TXN020637,USER04572,333.59,Shell Gas,"New York, NY",2024-05-01T21:43:00,8354
TXN020638,USER03404,355.59,Starbucks,"Houston, TX",2024-02-16T04:31:00,7941
TXN020639,USER00918,363.43,Home Depot,"Chicago, IL",2024-10-16T02:00:00,8014
TXN020640,USER03488,73.38,Home Depot,"Houston, TX",2024-09-24T22:36:00,5066
TXN020641,USER04521,171.91,Costco,"San Jose, CA",2024-08-31T19:50:00,6937
TXN020642,USER02097,39306.14,Luxury Jewelry Co,"Mumbai, India",2024-10-23T03:51:00,0112
TXN020643,USER03307,89.41,Amazon,"San Diego, CA",2024-04-24T16:19:00,4011
TXN020644,USER00493,29.09,Starbucks,"San Antonio, TX",2024-01-03T02:32:00,2387
TXN020645,USER04052,356.09,Walmart,"Philadelphia, PA",2024-06-21T13:36:00,6742
TXN020646,USER02048,274.94,Walmart,"San Diego, CA",2024-01-26T04:38:00,4685
TXN020647,USER04825,470.53,Home Depot,"Chicago, IL",2024-02-02T11:50:00,4960
TXN020648,USER01550,5496.77,McDonald's,"Mumbai, India",2024-04-26T13:29:00,0310
TXN020649,USER04972,363.56,Home Depot,"Dallas, TX",2024-10-20T17:41:00,7668
TXN020650,USER04951,421.66,Best Buy,"Chicago, IL",2024-02-10T05:13:00,3608
TXN020651,USER02774,7.93,Shell Gas,"Phoenix, AZ",2024-09-30T02:22:00,7595
TXN020652,USER03919,45318.14,Crypto Exchange,"Mumbai, India",2024-02-24T16:21:00,2345
TXN020653,USER04380,467.22,Amazon,"New York, NY",2024-10-14T08:26:00,0785
TXN020654,USER01910,216.41,McDonald's,"Phoenix, AZ",2024-07-17T05:09:00,8551
TXN020655,USER01680,317.2,Amazon,"Dallas, TX",2024-05-18T16:12:00,6506
TXN020656,USER01350,222.06,Shell Gas,"San Jose, CA",2024-07-06T11:47:00,8495
TXN020657,USER00538,156.13,Starbucks,"Los Angeles, CA",2024-01-20T06:17:00,7581
TXN020658,USER02711,336.44,Target,"Houston, TX",2024-05-31T05:16:00,5092
TXN020659,USER02950,179.44,McDonald's,"Chicago, IL",2024-02-13T23:17:00,6918
TXN020660,USER03975,23541.14,International Wire Transfer,"Mumbai, India",2024-03-05T23:23:00,1482
TXN020661,USER01994,471.87,Apple Store,"Los Angeles, CA",2024-05-27T09:48:00,6118
TXN020662,USER02323,329.19,McDonald's,"Los Angeles, CA",2024-06-04T00:02:00,0499
TXN020663,USER04489,448.1,Starbucks,"San Diego, CA",2024-03-23T08:13:00,2775
TXN020664,USER00745,49527.01,Crypto Exchange,"Dubai, UAE",2024-08-09T21:51:00,5078
TXN020665,USER00892,122.18,Shell Gas,"San Diego, CA",2024-06-15T04:02:00,5894
TXN020666,USER04922,295.68,McDonald's,"San Jose, CA",2024-02-29T20:35:00,9447
TXN020667,USER02800,4155.77,Home Depot,"Dallas, TX",2024-03-27T23:13:00,7538
TXN020668,USER01008,463.36,McDonald's,"Chicago, IL",2024-04-26T02:55:00,0847
TXN020669,USER04538,466.78,Amazon,"San Jose, CA",2024-05-27T18:21:00,4609
TXN020670,USER01170,236.95,Starbucks,"San Antonio, TX",2024-01-25T23:20:00,9063
TXN020671,USER02495,132.36,Apple Store,"Chicago, IL",2024-09-25T04:56:00,4069
TXN020672,USER01681,394.86,Costco,"San Diego, CA",2024-09-22T10:19:00,9302
TXN020673,USER03992,44779.41,Casino Vegas,"Shanghai, China",2024-07-24T03:29:00,4455
TXN020674,USER00950,357.05,Starbucks,"Phoenix, AZ",2024-07-05T16:53:00,9960
TXN020675,USER00621,108.16,Starbucks,"Dallas, TX",2024-10-15T04:45:00,0514
TXN020676,USER01075,3878.45,Apple Store,"Phoenix, AZ",2024-05-05T17:55:00,1170
TXN020677,USER04077,491.68,Shell Gas,"San Jose, CA",2024-06-18T04:59:00,1125
TXN020678,USER04602,370.57,Shell Gas,"Chicago, IL",2024-01-04T17:59:00,8601
TXN020679,USER02600,497.88,Starbucks,"Dallas, TX",2024-04-20T08:14:00,3323
TXN020680,USER01613,173.7,McDonald's,"Los Angeles, CA",2024-10-24T23:46:00,9658
TXN020681,USER00395,65.95,Home Depot,"Dallas, TX",2024-06-07T19:20:00,1215
TXN020682,USER01639,40.93,Best Buy,"Philadelphia, PA",2024-03-31T16:50:00,0931
TXN020683,USER01366,353.02,Target,"Dallas, TX",2024-07-14T12:05:00,9632
TXN020684,USER04788,268.39,Apple Store,"Houston, TX",2024-06-14T12:36:00,1742
TXN020685,USER03770,426.85,Shell Gas,"Houston, TX",2024-08-22T13:28:00,1480
TXN020686,USER04067,316.13,Starbucks,"San Antonio, TX",2024-03-21T15:29:00,3746
TXN020687,USER00931,356.82,Best Buy,"Houston, TX",2024-06-13T17:06:00,5596
TXN020688,USER00068,118.93,Target,"Phoenix, AZ",2024-08-24T19:21:00,0243
TXN020689,USER02717,81.85,Home Depot,"San Antonio, TX",2024-01-28T17:44:00,3502
TXN020690,USER00840,359.47,Home Depot,"Chicago, IL",2024-09-25T17:37:00,5897
TXN020691,USER03904,60.11,Apple Store,"Chicago, IL",2024-08-28T02:30:00,9100
TXN020692,USER03985,234.6,Shell Gas,"Los Angeles, CA",2024-06-08T10:40:00,5542
TXN020693,USER03742,53.95,Starbucks,"Chicago, IL",2024-05-08T20:45:00,4279
TXN020694,USER02610,267.66,Home Depot,"Los Angeles, CA",2024-07-01T13:27:00,2215
TXN020695,USER00976,470.38,Best Buy,"Los Angeles, CA",2024-08-08T20:45:00,0438
TXN020696,USER01877,178.44,McDonald's,"San Jose, CA",2024-08-06T22:42:00,8289
TXN020697,USER03106,81.74,Starbucks,"Los Angeles, CA",2024-09-07T02:54:00,4245
TXN020698,USER02440,360.14,McDonald's,"New York, NY",2024-03-24T09:01:00,3380
TXN020699,USER00309,302.47,McDonald's,"San Jose, CA",2024-03-04T19:43:00,9088
TXN020700,USER00147,233.2,McDonald's,"New York, NY",2024-01-07T03:52:00,9257
TXN020701,USER02958,468.55,Apple Store,"Houston, TX",2024-08-09T10:25:00,1259
TXN020702,USER00733,494.65,Target,"New York, NY",2024-09-23T23:14:00,5859
TXN020703,USER02200,44.98,Target,"San Antonio, TX",2024-02-09T00:37:00,3472
TXN020704,USER02072,296.95,Amazon,"Houston, TX",2024-01-26T04:27:00,3333
TXN020705,USER00848,57.93,Apple Store,"Phoenix, AZ",2024-10-11T08:31:00,3532
TXN020706,USER04225,315.92,Apple Store,"Chicago, IL",2024-02-09T00:44:00,0531
TXN020707,USER02669,498.84,Apple Store,"Dallas, TX",2024-03-28T19:39:00,2989
TXN020708,USER02388,165.48,Amazon,"Chicago, IL",2024-06-15T09:39:00,2450
TXN020709,USER02077,229.57,Home Depot,"San Antonio, TX",2024-09-17T11:09:00,0241
TXN020710,USER00120,210.49,Walmart,"Philadelphia, PA",2024-02-17T21:48:00,1272
TXN020711,USER02616,302.66,Home Depot,"Philadelphia, PA",2024-08-07T15:04:00,3746
TXN020712,USER01566,13646.44,Casino Vegas,Unknown Location,2024-09-13T17:28:00,4595
TXN020713,USER00113,446.72,Starbucks,"Phoenix, AZ",2024-09-09T16:17:00,3944
TXN020714,USER01256,37.93,Best Buy,"New York, NY",2024-04-15T06:16:00,9993
TXN020715,USER01658,183.87,Target,"Houston, TX",2024-07-08T02:52:00,1428
TXN020716,USER01993,5716.85,Crypto Exchange,Unknown Location,2024-04-29T10:55:00,4496
TXN020717,USER00517,180.17,Best Buy,"San Antonio, TX",2024-03-19T06:10:00,5775
TXN020718,USER02827,274.24,Amazon,"San Antonio, TX",2024-07-23T03:32:00,1275
TXN020719,USER00144,345.12,Home Depot,"San Diego, CA",2024-07-02T21:46:00,8721
TXN020720,USER02556,272.19,Apple Store,"Los Angeles, CA",2024-01-03T16:43:00,0103
TXN020721,USER00228,320.52,Starbucks,"Los Angeles, CA",2024-07-14T11:01:00,1668
TXN020722,USER01800,400.19,Walmart,"San Diego, CA",2024-05-25T11:45:00,4016
TXN020723,USER01096,209.33,McDonald's,"Los Angeles, CA",2024-04-09T21:21:00,4358
TXN020724,USER01504,224.84,Walmart,"San Diego, CA",2024-06-30T08:46:00,9129
TXN020725,USER00460,244.66,Amazon,"Los Angeles, CA",2024-02-17T04:36:00,9154
TXN020726,USER00772,210.34,Best Buy,"San Diego, CA",2024-01-13T15:21:00,0380
TXN020727,USER04059,102.38,Apple Store,"Philadelphia, PA",2024-03-11T15:22:00,9647
TXN020728,USER03805,414.66,Best Buy,"San Jose, CA",2024-06-26T14:08:00,2015
TXN020729,USER00171,363.23,Apple Store,"San Antonio, TX",2024-02-17T06:15:00,5127
TXN020730,USER02490,298.95,Costco,"Los Angeles, CA",2024-06-14T16:46:00,9599
TXN020731,USER03656,318.04,Apple Store,"Houston, TX",2024-09-01T16:34:00,0125
TXN020732,USER03684,56.78,Best Buy,"San Jose, CA",2024-06-23T06:11:00,9434
TXN020733,USER00923,481.53,Starbucks,"Los Angeles, CA",2024-10-23T06:39:00,9579
TXN020734,USER03816,299.79,Starbucks,"Dallas, TX",2024-03-05T23:46:00,3601
TXN020735,USER02340,345.58,McDonald's,"Houston, TX",2024-09-19T17:04:00,5797
TXN020736,USER04676,40.15,Costco,"Los Angeles, CA",2024-08-18T02:40:00,4499
TXN020737,USER02983,371.34,Walmart,"Los Angeles, CA",2024-05-18T15:39:00,5953
TXN020738,USER03424,241.14,Amazon,"Los Angeles, CA",2024-05-26T07:13:00,1522
TXN020739,USER02156,153.69,Starbucks,"Houston, TX",2024-04-23T10:59:00,5937
TXN020740,USER01151,493.09,Walmart,"San Jose, CA",2024-07-18T16:32:00,9967
TXN020741,USER00368,276.94,McDonald's,"Los Angeles, CA",2024-02-23T22:36:00,5729
TXN020742,USER00589,115.85,Costco,"San Jose, CA",2024-10-27T09:30:00,0580
TXN020743,USER01368,385.28,Walmart,"Chicago, IL",2024-04-04T08:02:00,2448
TXN020744,USER02101,94.9,Amazon,"San Jose, CA",2024-07-24T04:05:00,9339
TXN020745,USER02056,50.86,Target,"Phoenix, AZ",2024-04-24T04:43:00,0427
TXN020746,USER02069,167.57,Home Depot,"Dallas, TX",2024-06-05T00:29:00,4830
TXN020747,USER04644,497.0,Shell Gas,"Philadelphia, PA",2024-10-23T10:33:00,1060
TXN020748,USER02962,498.47,Starbucks,"San Jose, CA",2024-01-05T14:44:00,2918
TXN020749,USER04454,3788.69,Home Depot,"Shanghai, China",2024-04-03T02:18:00,0111
TXN020750,USER00720,11429.03,Luxury Jewelry Co,"Dubai, UAE",2024-08-05T07:23:00,8074
TXN020751,USER04582,120.25,Walmart,"Philadelphia, PA",2024-02-21T07:23:00,5793
TXN020752,USER00974,8.72,Apple Store,"Chicago, IL",2024-09-01T10:32:00,7372
TXN020753,USER02365,98.82,Shell Gas,"New York, NY",2024-08-19T19:52:00,9503
TXN020754,USER01695,380.12,Home Depot,"Philadelphia, PA",2024-03-18T01:30:00,8518
TXN020755,USER02945,39.54,Amazon,"New York, NY",2024-04-18T17:58:00,4551
TXN020756,USER02632,135.76,Best Buy,"Houston, TX",2024-09-11T08:37:00,7065
TXN020757,USER01903,7.52,McDonald's,"Los Angeles, CA",2024-06-12T15:19:00,5215
TXN020758,USER03269,3355.25,Amazon,"Shanghai, China",2024-05-22T07:32:00,5054
TXN020759,USER01071,123.75,Shell Gas,"San Diego, CA",2024-02-28T03:08:00,8413
TXN020760,USER02097,45293.72,High End Electronics,"Dubai, UAE",2024-10-11T02:59:00,8335
TXN020761,USER01656,209.19,Costco,"San Jose, CA",2024-07-06T17:13:00,9180
TXN020762,USER01845,235.03,McDonald's,"San Diego, CA",2024-04-15T21:52:00,4816
TXN020763,USER02982,423.57,Target,"San Diego, CA",2024-06-03T16:34:00,4841
TXN020764,USER04813,205.68,Best Buy,"Los Angeles, CA",2024-01-29T01:54:00,1360
TXN020765,USER04999,304.59,Target,"Philadelphia, PA",2024-05-09T06:19:00,4358
TXN020766,USER02276,340.78,Apple Store,"Philadelphia, PA",2024-02-21T04:39:00,9141
TXN020767,USER02098,489.69,Best Buy,"San Jose, CA",2024-04-01T10:30:00,9175
TXN020768,USER01538,149.57,Costco,"San Antonio, TX",2024-01-24T04:20:00,7434
TXN020769,USER04611,229.46,Amazon,"New York, NY",2024-08-17T10:20:00,2562
TXN020770,USER03070,88.53,Amazon,"San Diego, CA",2024-01-01T09:00:00,3568
TXN020771,USER04304,25.76,Walmart,"Chicago, IL",2024-08-02T08:44:00,5161
TXN020772,USER02801,9.28,Home Depot,"San Diego, CA",2024-02-04T15:59:00,9414
TXN020773,USER03091,464.25,Apple Store,"Houston, TX",2024-01-16T17:49:00,7560
TXN020774,USER03158,57.46,Home Depot,"Los Angeles, CA",2024-02-05T13:08:00,2863
TXN020775,USER01759,362.97,Target,"San Antonio, TX",2024-02-12T10:53:00,6737
TXN020776,USER04801,358.54,Starbucks,"Phoenix, AZ",2024-01-27T05:41:00,0905
TXN020777,USER04053,297.25,Target,"New York, NY",2024-02-11T11:05:00,7227
TXN020778,USER03296,390.73,Walmart,"Philadelphia, PA",2024-05-09T16:28:00,7822
TXN020779,USER04436,142.07,Shell Gas,"San Antonio, TX",2024-05-29T10:58:00,2506
TXN020780,USER02707,460.94,Costco,"Dallas, TX",2024-10-17T01:20:00,7024
TXN020781,USER03248,460.98,Walmart,"San Antonio, TX",2024-01-14T22:29:00,7776
TXN020782,USER02953,17.73,Amazon,"Dallas, TX",2024-02-29T03:49:00,0426
TXN020783,USER01654,19.51,Best Buy,"San Jose, CA",2024-03-01T05:20:00,8142
TXN020784,USER02127,296.38,Apple Store,"San Antonio, TX",2024-04-13T14:37:00,1283
TXN020785,USER01941,488.46,Walmart,"San Diego, CA",2024-02-02T02:50:00,0857
TXN020786,USER03409,318.96,Apple Store,"Dallas, TX",2024-02-21T18:32:00,7710
TXN020787,USER01372,430.62,Walmart,"San Jose, CA",2024-03-06T18:31:00,0512
TXN020788,USER01378,468.82,Target,"Phoenix, AZ",2024-01-08T03:36:00,8262
TXN020789,USER02789,366.21,Shell Gas,"Chicago, IL",2024-04-12T05:36:00,6055
TXN020790,USER03171,78.96,McDonald's,"San Jose, CA",2024-04-12T22:03:00,4476
TXN020791,USER04566,78.83,McDonald's,"Phoenix, AZ",2024-06-30T09:45:00,0829
TXN020792,USER01061,5302.44,Luxury Jewelry Co,Unknown Location,2024-09-03T16:16:00,0694
TXN020793,USER03087,8718.16,International Wire Transfer,"Mumbai, India",2024-08-15T12:05:00,6022
TXN020794,USER04058,195.23,Apple Store,"New York, NY",2024-05-13T02:09:00,8770
TXN020795,USER03542,3647.08,Shell Gas,"Chicago, IL",2024-08-09T11:04:00,6403
TXN020796,USER02092,425.04,Best Buy,"Dallas, TX",2024-05-13T15:57:00,5644
TXN020797,USER00173,297.61,Starbucks,"Dallas, TX",2024-04-25T19:10:00,3372
TXN020798,USER01994,63.9,Walmart,"San Diego, CA",2024-03-25T13:27:00,3975
TXN020799,USER03229,157.12,Amazon,"Houston, TX",2024-03-02T03:54:00,8844
TXN020800,USER03174,127.29,Shell Gas,"San Diego, CA",2024-02-27T15:55:00,9723
